SalesOrderID,SalesOrderDetailID,CarrierTrackingNumber,OrderQty,ProductID,SpecialOfferID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate
44099,1647,B4BD-41B2-87,2,755,1,874.794,0,1749.588,17C2A7B6-213D-4BFF-93D7-E43E024DA5FD,00:00.0
44099,1648,B4BD-41B2-87,1,756,1,874.794,0,874.794,6615F79D-AB67-41B9-AA25-44D29018DB26,00:00.0
44099,1649,B4BD-41B2-87,2,765,1,419.4589,0,838.9178,865B3B21-EF50-4DDB-A165-D5328D847AE1,00:00.0
44099,1650,B4BD-41B2-87,4,753,1,2146.962,0,8587.848,CDE00DD4-EB6D-4B29-A24F-3B181AE334AC,00:00.0
44099,1651,B4BD-41B2-87,1,763,1,419.4589,0,419.4589,2D2932EB-4C24-4DBC-994A-42EF7BD17407,00:00.0
44100,1652,D5BC-4BB2-BF,6,709,1,5.7,0,34.2,BB99B010-8BAF-48DE-ACBE-CDACD54B8FBA,00:00.0
44100,1653,D5BC-4BB2-BF,4,778,1,2024.994,0,8099.976,2B712BF5-B037-4C69-B952-F0910B4F342A,00:00.0
44100,1654,D5BC-4BB2-BF,2,748,1,722.5949,0,1445.1898,FDABFFD9-BE6F-4FA9-BC05-21FF9B6C210B,00:00.0
44100,1655,D5BC-4BB2-BF,2,747,1,714.7043,0,1429.4086,E3290305-A273-4488-B0B2-8C68F121BABF,00:00.0
44100,1656,D5BC-4BB2-BF,7,776,1,2024.994,0,14174.958,EF8B979A-8F57-4D4B-BB95-558F7A5789AE,00:00.0
44100,1657,D5BC-4BB2-BF,3,774,1,2039.994,0,6119.982,E5662DA0-9958-4866-A292-AFD874C529EA,00:00.0
44100,1658,D5BC-4BB2-BF,2,743,1,714.7043,0,1429.4086,11A6F067-E6DE-4055-8561-8353522B618B,00:00.0
44100,1659,D5BC-4BB2-BF,5,745,1,809.76,0,4048.8,DFA64676-5288-4187-80EB-72673AAD5161,00:00.0
44100,1660,D5BC-4BB2-BF,11,777,2,1957.4942,0.02,21101.78748,9293B991-E072-418D-AD43-3E743834DD1C,00:00.0
44100,1661,D5BC-4BB2-BF,3,716,1,28.8404,0,86.5212,127BC953-EC45-4987-8D13-17815C1B728A,00:00.0
44100,1662,D5BC-4BB2-BF,1,773,1,2039.994,0,2039.994,D453B8C0-DA25-4949-8B9E-A31439FA1024,00:00.0
44100,1663,D5BC-4BB2-BF,2,708,1,20.1865,0,40.373,90586D25-60E4-4394-A7F5-574AAB6D0CC5,00:00.0
44100,1664,D5BC-4BB2-BF,6,715,1,28.8404,0,173.0424,553F0051-CF10-4C9D-915F-30E3C3E1E76B,00:00.0
44100,1665,D5BC-4BB2-BF,2,714,1,28.8404,0,57.6808,09E8E5DC-C98B-43FA-9005-6E9295474750,00:00.0
44100,1666,D5BC-4BB2-BF,2,771,1,2039.994,0,4079.988,9F968F7C-98EB-48E0-B62A-DB26762A78E1,00:00.0
44100,1667,D5BC-4BB2-BF,3,741,1,818.7,0,2456.1,5B565C08-E0FD-4E12-8A98-B297EB9833AA,00:00.0
44100,1668,D5BC-4BB2-BF,5,712,1,5.1865,0,25.9325,1351CD47-BBE4-4026-A8CB-A13DAE841C5F,00:00.0
44100,1669,D5BC-4BB2-BF,4,775,1,2024.994,0,8099.976,72619F95-904F-43FF-B8A1-208190216A5A,00:00.0
44100,1670,D5BC-4BB2-BF,4,711,1,20.1865,0,80.746,B4C32D47-E38B-447C-ADF7-8B25B78F3EA0,00:00.0
44100,1671,D5BC-4BB2-BF,3,772,1,2039.994,0,6119.982,1372C8FC-E020-4A3D-9EA0-6F677E02FE85,00:00.0
44100,1672,D5BC-4BB2-BF,1,707,1,20.1865,0,20.1865,7A013BBE-BEA0-4196-B633-A8A305AF025A,00:00.0
44101,1673,F33F-41D4-81,1,729,1,183.9382,0,183.9382,D584D64E-8D4A-4C98-B2A1-D6E3AFFFB729,00:00.0
44101,1674,F33F-41D4-81,2,761,1,419.4589,0,838.9178,BF7C4D99-DF84-44A9-9897-A65E3573DFC6,00:00.0
44101,1675,F33F-41D4-81,4,749,1,2146.962,0,8587.848,AA03497C-1CDC-4208-90F5-1C4360328F58,00:00.0
44101,1676,F33F-41D4-81,1,725,1,183.9382,0,183.9382,47CC7C6F-2439-4CD5-9EAA-85DD7A918BC5,00:00.0
44102,1677,BAC5-4B76-AB,2,758,1,874.794,0,1749.588,DBADDB6B-BC6B-48A7-BBE4-5DF796094405,00:00.0
44102,1678,BAC5-4B76-AB,1,762,1,419.4589,0,419.4589,B1D21C84-D81F-4B64-9CC0-74CC99A757DA,00:00.0
44102,1679,BAC5-4B76-AB,3,715,1,28.8404,0,86.5212,06FDFB4C-1F6B-4564-81D3-D5A47E9016EC,00:00.0
44102,1680,BAC5-4B76-AB,1,770,1,419.4589,0,419.4589,7E214832-5AD1-43F2-9FBA-A281B7228368,00:00.0
44102,1681,BAC5-4B76-AB,2,760,1,419.4589,0,838.9178,CC17729E-8134-411C-A309-74C3C0C692DC,00:00.0
44103,1682,5754-4536-B8,4,770,1,419.4589,0,1677.8356,00682C42-667E-47A6-890C-D65A88BBBC9C,00:00.0
44103,1683,5754-4536-B8,3,762,1,419.4589,0,1258.3767,33B23A18-B7C2-416D-B3F3-C2846025E85B,00:00.0
44103,1684,5754-4536-B8,2,760,1,419.4589,0,838.9178,0DA9FA52-AC79-48A3-A5C1-8ECED38938B4,00:00.0
44103,1685,5754-4536-B8,1,715,1,28.8404,0,28.8404,6C05F690-B1C0-4ABC-A038-05183114AA2E,00:00.0
44103,1686,5754-4536-B8,2,712,1,5.1865,0,10.373,C9D6C334-2726-4F27-9BC8-CB0DA3E7AE25,00:00.0
44104,1687,FF83-4094-A9,1,773,1,2039.994,0,2039.994,DB53F5B6-50AC-4BA6-8E2C-C858A5B72F90,00:00.0
44104,1688,FF83-4094-A9,1,772,1,2039.994,0,2039.994,3932D7EA-E2D3-4626-B660-C8454F3A921A,00:00.0
44105,1689,04AE-4901-90,1,773,1,2039.994,0,2039.994,462A51A6-D861-43B1-9BC2-048701CCD000,00:00.0
44105,1690,04AE-4901-90,2,710,1,5.7,0,11.4,9BE09637-93CD-4C5B-956B-BE15F03CF6E5,00:00.0
44105,1691,04AE-4901-90,1,775,1,2024.994,0,2024.994,5F2AA0A0-C60F-4AEA-AE8A-D7B714FD37CB,00:00.0
44105,1692,04AE-4901-90,1,777,1,2024.994,0,2024.994,0896536E-80A0-45AC-9F8F-3F29E8169A6C,00:00.0
44106,1693,FBFE-47AC-B6,1,763,1,419.4589,0,419.4589,95E98C43-BC57-4A4B-8DAC-E9529386CC64,00:00.0
44107,1694,99CE-4ADA-B1,3,770,1,419.4589,0,1258.3767,F46A64E3-E40D-4B62-8A41-EFB6B2AD935F,00:00.0
44107,1695,99CE-4ADA-B1,2,765,1,419.4589,0,838.9178,0C18B2DF-B36A-4F77-8307-C7582683FFDF,00:00.0
44107,1696,99CE-4ADA-B1,1,766,1,419.4589,0,419.4589,8CAB81F8-BCB9-4D2B-BD00-E7BC9F4200EE,00:00.0
44107,1697,99CE-4ADA-B1,4,763,1,419.4589,0,1677.8356,7F281140-DA2D-42B3-8C73-31D9E1FBF1D5,00:00.0
44107,1698,99CE-4ADA-B1,5,760,1,419.4589,0,2097.2945,1AFD4C80-2391-40E7-9B56-392DDEFBD46A,00:00.0
44107,1699,99CE-4ADA-B1,1,761,1,419.4589,0,419.4589,8A0B592B-4D87-43D8-8613-15BFFBF5D2B9,00:00.0
44107,1700,99CE-4ADA-B1,1,756,1,874.794,0,874.794,542CEDE1-3F9A-44FD-8B5D-4A5F6C1A6F9A,00:00.0
44107,1701,99CE-4ADA-B1,2,758,1,874.794,0,1749.588,F5E1011A-E67F-4F65-B6E0-FE299B19CD9F,00:00.0
44107,1702,99CE-4ADA-B1,3,754,1,874.794,0,2624.382,F2DD4C1E-37BC-4C60-BE33-15B2EBFD77D6,00:00.0
44107,1703,99CE-4ADA-B1,1,749,1,2146.962,0,2146.962,32AC6888-3E17-4F55-BB9D-89644106CC20,00:00.0
44107,1704,99CE-4ADA-B1,2,722,1,178.5808,0,357.1616,406896C6-2D38-4ED6-9B1B-254B5E856E20,00:00.0
44107,1705,99CE-4ADA-B1,1,726,1,183.9382,0,183.9382,237BF9BE-99B8-429C-99A1-4DC3D53FDBB3,00:00.0
44107,1706,99CE-4ADA-B1,1,730,1,183.9382,0,183.9382,7865B1E4-D9D7-4A46-86E5-CB3825DDFA9A,00:00.0
44107,1707,99CE-4ADA-B1,2,732,1,356.898,0,713.796,540A7E3D-2FA3-474B-A484-20D7F19F734F,00:00.0
44107,1708,99CE-4ADA-B1,1,733,1,356.898,0,356.898,DE2B8DB3-46D4-490C-881B-95A632C6A5F8,00:00.0
44107,1709,99CE-4ADA-B1,1,714,1,28.8404,0,28.8404,29F87ECA-A8F5-4807-83EF-75609DF405DE,00:00.0
44107,1710,99CE-4ADA-B1,4,715,1,28.8404,0,115.3616,D1174902-ECF7-4082-93D2-A34E09AB2E34,00:00.0
44107,1711,99CE-4ADA-B1,2,716,1,28.8404,0,57.6808,23A805E9-05FD-4F6C-B09C-1C70A9357AB0,00:00.0
44107,1712,99CE-4ADA-B1,1,711,1,20.1865,0,20.1865,844537E8-A0F7-4AD8-8AC7-797FDB11AEA6,00:00.0
44107,1713,99CE-4ADA-B1,2,707,1,20.1865,0,40.373,1EF22B3B-E1C7-408D-98A8-1BC266347048,00:00.0
44107,1714,99CE-4ADA-B1,1,708,1,20.1865,0,20.1865,7E725F77-4EF6-497D-9C37-DFCB5AF21B98,00:00.0
44108,1715,9F98-4EED-9E,1,760,1,419.4589,0,419.4589,CD6F4B47-790A-4AAB-AE52-0ECD227CCAB9,00:00.0
44108,1716,9F98-4EED-9E,2,758,1,874.794,0,1749.588,E50E56C2-0732-497A-9867-EBEC6F0080DE,00:00.0
44109,1717,1055-4F53-BB,2,765,1,419.4589,0,838.9178,6038FE26-45F0-42E2-BA14-A063F30B92D3,00:00.0
44109,1718,1055-4F53-BB,2,762,1,419.4589,0,838.9178,443C3443-A889-47A3-BD4E-C35BC8BE204E,00:00.0
44109,1719,1055-4F53-BB,1,761,1,419.4589,0,419.4589,20A67114-99C7-4A8D-A714-EB5687BCC4F4,00:00.0
44109,1720,1055-4F53-BB,4,770,1,419.4589,0,1677.8356,AD28A7B8-5822-46E0-B860-2C56117B72A1,00:00.0
44109,1721,1055-4F53-BB,4,738,1,178.5808,0,714.3232,C4EBF061-EEE0-4442-BA41-D6CF5B304273,00:00.0
44109,1722,1055-4F53-BB,2,715,1,28.8404,0,57.6808,D9EEFDE0-5AE4-4F7D-8110-3CABF247C88C,00:00.0
44109,1723,1055-4F53-BB,4,707,1,20.1865,0,80.746,7F7E7BE8-CD83-4EEB-BFE3-0CB96B2CF169,00:00.0
44109,1724,1055-4F53-BB,2,753,1,2146.962,0,4293.924,873D657F-6368-4E57-BC72-72311C359C65,00:00.0
44109,1725,1055-4F53-BB,2,754,1,874.794,0,1749.588,575DC443-20CE-49F7-BE4F-301E04D61CB3,00:00.0
44109,1726,1055-4F53-BB,2,760,1,419.4589,0,838.9178,D00295D2-8107-4E51-8ECE-1138AE8C91E4,00:00.0
44109,1727,1055-4F53-BB,1,711,1,20.1865,0,20.1865,822D5D77-4979-4B5B-932E-5F1E1F26F050,00:00.0
44109,1728,1055-4F53-BB,2,758,1,874.794,0,1749.588,743BB321-36CA-4AB8-8785-59EC9DCBC659,00:00.0
44109,1729,1055-4F53-BB,1,712,1,5.1865,0,5.1865,498F4EBC-5A9A-46D0-94F5-9DC039BDA7A9,00:00.0
44109,1730,1055-4F53-BB,2,725,1,183.9382,0,367.8764,EFDF43CC-7C3E-4957-9CBB-DACD2DB6CD82,00:00.0
44109,1731,1055-4F53-BB,1,729,1,183.9382,0,183.9382,10917302-FFD9-4797-929A-FB71517A9A73,00:00.0
44110,1732,D69E-4EC8-8A,2,765,1,419.4589,0,838.9178,DF402F74-F8F7-4A08-87BA-F1FDE6BEA0A6,00:00.0
44110,1733,D69E-4EC8-8A,4,729,1,183.9382,0,735.7528,C4973AC1-AA7D-4E11-AB71-766F0D9B07D4,00:00.0
44110,1734,D69E-4EC8-8A,1,714,1,28.8404,0,28.8404,EC34683E-2338-457B-A969-35467F7872C7,00:00.0
44110,1735,D69E-4EC8-8A,5,715,1,28.8404,0,144.202,FCE5D680-D793-4C9F-A18E-D583092B91D4,00:00.0
44110,1736,D69E-4EC8-8A,3,760,1,419.4589,0,1258.3767,DD6A746C-8665-44BA-8167-A51824E9D412,00:00.0
44110,1737,D69E-4EC8-8A,2,770,1,419.4589,0,838.9178,2D193569-07D9-4948-B10D-BBA9CF57B23A,00:00.0
44110,1738,D69E-4EC8-8A,5,762,1,419.4589,0,2097.2945,89627A24-68E1-4F90-863A-5C69093AB534,00:00.0
44110,1739,D69E-4EC8-8A,1,758,1,874.794,0,874.794,04686153-A83B-4F36-8AE5-FB2830D2DE3C,00:00.0
44110,1740,D69E-4EC8-8A,1,711,1,20.1865,0,20.1865,39BB3B84-323C-4F1D-9159-1514EDC61FDE,00:00.0
44110,1741,D69E-4EC8-8A,2,716,1,28.8404,0,57.6808,869BF29F-E806-4053-B891-2ED69B6C37BC,00:00.0
44110,1742,D69E-4EC8-8A,5,708,1,20.1865,0,100.9325,1DAD8EBF-E0EB-48F1-B561-CD5B5930F1BD,00:00.0
44110,1743,D69E-4EC8-8A,1,738,1,178.5808,0,178.5808,2F299C94-1C1B-4307-8054-C21498220354,00:00.0
44110,1744,D69E-4EC8-8A,3,763,1,419.4589,0,1258.3767,A2DF37D3-3472-4B97-A07C-6C2C51AC1E77,00:00.0
44110,1745,D69E-4EC8-8A,1,768,1,419.4589,0,419.4589,A32EF6E3-E464-4E23-88AA-4E279D36E1DE,00:00.0
44110,1746,D69E-4EC8-8A,4,756,1,874.794,0,3499.176,1ADDF266-CE18-4078-874D-1F2FC42276FE,00:00.0
44110,1747,D69E-4EC8-8A,1,754,1,874.794,0,874.794,ABCDF2B9-8877-404E-B46A-4D7CA2EACA14,00:00.0
44110,1748,D69E-4EC8-8A,2,766,1,419.4589,0,838.9178,4135B49D-F6A3-47F6-A7CC-CA54A4200368,00:00.0
44110,1749,D69E-4EC8-8A,2,761,1,419.4589,0,838.9178,0B8993A5-DC97-46B5-91B3-918FA4AA643F,00:00.0
44110,1750,D69E-4EC8-8A,3,712,1,5.1865,0,15.5595,9E1FDFB7-F43B-445A-BA7B-C3FE2643A924,00:00.0
44110,1751,D69E-4EC8-8A,3,725,1,183.9382,0,551.8146,D0E5F1EF-440E-44E2-A5C0-B6DAF658A951,00:00.0
44110,1752,D69E-4EC8-8A,1,732,1,356.898,0,356.898,AC0F2324-9444-43A2-8C14-321275B9671D,00:00.0
44110,1753,D69E-4EC8-8A,2,764,1,419.4589,0,838.9178,D66A6820-B74A-4D0E-B35A-C9E9FBEBDBD6,00:00.0
44111,1754,CFDA-475D-95,1,754,1,874.794,0,874.794,281912B4-5704-4F69-9326-99CBF7B19291,00:00.0
44111,1755,CFDA-475D-95,2,716,1,28.8404,0,57.6808,62C4356C-5E37-40C6-87C2-3592C8EC99C0,00:00.0
44111,1756,CFDA-475D-95,2,762,1,419.4589,0,838.9178,A985270D-D23F-4A6F-A177-1B5E3AC440E6,00:00.0
44111,1757,CFDA-475D-95,1,756,1,874.794,0,874.794,06E0B762-1692-4436-9763-01E019D419A4,00:00.0
44111,1758,CFDA-475D-95,2,755,1,874.794,0,1749.588,3E1D09B9-7792-4927-96A7-C20822DBFEA6,00:00.0
44111,1759,CFDA-475D-95,1,732,1,356.898,0,356.898,A6057B21-FF63-4D78-BB4F-002036075CD6,00:00.0
44111,1760,CFDA-475D-95,2,708,1,20.1865,0,40.373,4083342B-9622-409B-AF49-A2E9E70C2984,00:00.0
44111,1761,CFDA-475D-95,2,765,1,419.4589,0,838.9178,ECD9D417-1EE3-493A-A2CE-27DE49471E1E,00:00.0
44111,1762,CFDA-475D-95,1,766,1,419.4589,0,419.4589,92153416-74EF-4828-B83B-8AB1F809BF83,00:00.0
44111,1763,CFDA-475D-95,3,761,1,419.4589,0,1258.3767,C6AC6050-A76C-407E-A7FA-37C52C42D3ED,00:00.0
44111,1764,CFDA-475D-95,6,712,1,5.1865,0,31.119,C2A26A54-2851-4E44-92A5-AAAF15F63860,00:00.0
44111,1765,CFDA-475D-95,1,738,1,178.5808,0,178.5808,CBCBAA79-7308-4742-90C0-9BAB15580923,00:00.0
44111,1766,CFDA-475D-95,2,725,1,183.9382,0,367.8764,D13AE7DB-CD9E-4E3A-9739-240365C56D6B,00:00.0
44111,1767,CFDA-475D-95,2,715,1,28.8404,0,57.6808,85A10F7B-10B5-4E88-8231-3D3AF9207E48,00:00.0
44111,1768,CFDA-475D-95,1,707,1,20.1865,0,20.1865,7E9876DC-6FED-4BFC-9C99-E3F655E991C8,00:00.0
44111,1769,CFDA-475D-95,2,764,1,419.4589,0,838.9178,79861459-4527-4359-A16A-C1DA5951FF93,00:00.0
44111,1770,CFDA-475D-95,1,729,1,183.9382,0,183.9382,5F41B333-8759-4A7B-B1C2-E8FA5E492D46,00:00.0
44111,1771,CFDA-475D-95,3,758,1,874.794,0,2624.382,E61D6937-C3C2-4DAF-A7A6-36A4B6D08DBB,00:00.0
44111,1772,CFDA-475D-95,1,714,1,28.8404,0,28.8404,B0D60DA9-BC62-416E-A389-114E3AA53289,00:00.0
44112,1773,C224-4FC6-AB,1,771,1,2039.994,0,2039.994,C3155475-63B4-4E45-85D3-43AFE3A53D55,00:00.0
44112,1774,C224-4FC6-AB,1,774,1,2039.994,0,2039.994,D4AD528A-3EDF-48F0-B57C-CA36F286CE6F,00:00.0
44112,1775,C224-4FC6-AB,8,775,1,2024.994,0,16199.952,92FE7245-F7B5-4457-8E8D-25B853B63F78,00:00.0
44112,1776,C224-4FC6-AB,5,776,1,2024.994,0,10124.97,B3B97E8C-91B8-4325-9A1A-DA8E24644365,00:00.0
44112,1777,C224-4FC6-AB,1,772,1,2039.994,0,2039.994,BC74971B-DAC0-4CB7-B338-38CF58B4711E,00:00.0
44113,1778,B9C7-4334-81,4,775,1,2024.994,0,8099.976,994DF06F-21EF-47A9-A8C1-BD2C2AFF41C9,00:00.0
44113,1779,B9C7-4334-81,2,709,1,5.7,0,11.4,D9B2F0AC-539C-442D-B47B-7112016232AE,00:00.0
44113,1780,B9C7-4334-81,3,707,1,20.1865,0,60.5595,58044F5A-F75B-4AD0-A432-2A3A3CBA4EC5,00:00.0
44113,1781,B9C7-4334-81,2,774,1,2039.994,0,4079.988,C8ADBD98-807C-48FF-861D-848FB5B0AE6E,00:00.0
44113,1782,B9C7-4334-81,2,712,1,5.1865,0,10.373,13CFC14E-68E2-4CB8-833F-4D321CAABBB9,00:00.0
44113,1783,B9C7-4334-81,6,777,1,2024.994,0,12149.964,3C145F2D-4032-43B9-9C68-C2051D07035B,00:00.0
44113,1784,B9C7-4334-81,2,771,1,2039.994,0,4079.988,AC0F663F-7A8A-4A6E-9FA7-0EC4590A69EA,00:00.0
44113,1785,B9C7-4334-81,2,711,1,20.1865,0,40.373,54E8111F-A648-48B2-B208-E75C529C62DB,00:00.0
44113,1786,B9C7-4334-81,2,747,1,714.7043,0,1429.4086,C9DD2CDE-3F0C-4FFB-9775-D229B0F8214C,00:00.0
44113,1787,B9C7-4334-81,8,715,1,28.8404,0,230.7232,03A06B88-BD80-4960-86BD-78312FCDBD94,00:00.0
44113,1788,B9C7-4334-81,1,743,1,714.7043,0,714.7043,2C0C9A88-4585-494D-A50C-5C62785187D3,00:00.0
44113,1789,B9C7-4334-81,2,716,1,28.8404,0,57.6808,DC7C57D7-BE0E-41A0-A14D-C456112D2DDA,00:00.0
44113,1790,B9C7-4334-81,1,748,1,722.5949,0,722.5949,682C04C9-9FC0-43F3-B695-5E00B22931DC,00:00.0
44113,1791,B9C7-4334-81,4,778,1,2024.994,0,8099.976,B982CDBB-60D7-4E3F-BC22-085F15CD6FFA,00:00.0
44113,1792,B9C7-4334-81,1,742,1,722.5949,0,722.5949,05D1E8FB-908D-46AC-ADF5-EB6ECA6EDECA,00:00.0
44114,1793,3082-4C08-AA,1,733,1,356.898,0,356.898,F8440AC6-E803-4695-AA51-A94A73D558DE,00:00.0
44114,1794,3082-4C08-AA,3,760,1,419.4589,0,1258.3767,DBC730DF-4206-46E3-A2BE-A8511C0B6391,00:00.0
44114,1795,3082-4C08-AA,3,725,1,183.9382,0,551.8146,C1E11615-8D70-4809-8255-C72DD9AA59F3,00:00.0
44114,1796,3082-4C08-AA,2,732,1,356.898,0,713.796,7A830B10-313A-4AFE-8C86-A88705DE1E77,00:00.0
44114,1797,3082-4C08-AA,6,762,1,419.4589,0,2516.7534,43EC1FF3-F5A2-44CA-891F-F0425DE68EAC,00:00.0
44114,1798,3082-4C08-AA,1,756,1,874.794,0,874.794,2F458281-3D63-40EA-991D-BFA8B83E4135,00:00.0
44114,1799,3082-4C08-AA,3,738,1,178.5808,0,535.7424,9A1CB6E9-E671-4F6D-B94B-E7B7072EB7D2,00:00.0
44114,1800,3082-4C08-AA,7,770,1,419.4589,0,2936.2123,DC6932F7-DBCA-4FE9-9F87-8A60CFC78608,00:00.0
44114,1801,3082-4C08-AA,1,755,1,874.794,0,874.794,9FB38467-158A-475D-BD04-A3D2D268A57B,00:00.0
44114,1802,3082-4C08-AA,2,729,1,183.9382,0,367.8764,1AF300A5-AA01-4234-A3FE-F115C0152773,00:00.0
44114,1803,3082-4C08-AA,1,764,1,419.4589,0,419.4589,8B39FEF2-3E48-4500-AAA9-0D99ED78A90B,00:00.0
44114,1804,3082-4C08-AA,2,712,1,5.1865,0,10.373,BB1B1633-2BB4-4FE0-B666-1C974B6832F7,00:00.0
44114,1805,3082-4C08-AA,2,763,1,419.4589,0,838.9178,D854EDC8-E669-465A-938A-D15461D10C14,00:00.0
44114,1806,3082-4C08-AA,4,768,1,419.4589,0,1677.8356,C5352B6A-6B38-42DD-A31D-411B732FFE97,00:00.0
44114,1807,3082-4C08-AA,3,753,1,2146.962,0,6440.886,AAF36559-9B99-4462-A2C9-65671E2A0169,00:00.0
44114,1808,3082-4C08-AA,1,730,1,183.9382,0,183.9382,1904E01A-FA68-4A0F-AC74-9B9E3DF0F429,00:00.0
44114,1809,3082-4C08-AA,2,765,1,419.4589,0,838.9178,C5C02256-FA01-47CD-8836-46D6A5667F75,00:00.0
44114,1810,3082-4C08-AA,3,766,1,419.4589,0,1258.3767,9FC93005-328F-4492-95EA-4446F204332B,00:00.0
44114,1811,3082-4C08-AA,4,761,1,419.4589,0,1677.8356,1CB3D9CF-8FC4-41B7-820B-39BC693467EC,00:00.0
44114,1812,3082-4C08-AA,5,758,1,874.794,0,4373.97,31EFF0E1-BDDE-484C-A51A-EB78702FCCDF,00:00.0
44114,1813,3082-4C08-AA,3,754,1,874.794,0,2624.382,7151BF65-7F62-42DD-96E3-96EA3ED85B1F,00:00.0
44114,1814,3082-4C08-AA,1,749,1,2146.962,0,2146.962,02C02A02-E15F-4B07-A29F-BDB48F308EB1,00:00.0
44115,1815,5360-4C42-90,2,777,1,2024.994,0,4049.988,3C1F8C99-FD50-4C91-991E-A6C4F1D4272E,00:00.0
44115,1816,5360-4C42-90,1,747,1,714.7043,0,714.7043,CEBA3390-3A6C-48EF-9DE6-A85C2829FD66,00:00.0
44115,1817,5360-4C42-90,1,743,1,714.7043,0,714.7043,2513906C-2D0D-4CB4-B6D2-D4CA6175C7EC,00:00.0
44115,1818,5360-4C42-90,3,707,1,20.1865,0,60.5595,577ED024-3158-4941-8393-2CA5EEDD4B7B,00:00.0
44115,1819,5360-4C42-90,1,708,1,20.1865,0,20.1865,05208F2C-BDC7-4F5A-A7DA-09CAABFD3432,00:00.0
44115,1820,5360-4C42-90,3,775,1,2024.994,0,6074.982,356128E7-8E9B-4473-912B-B3241E2D5D14,00:00.0
44115,1821,5360-4C42-90,2,771,1,2039.994,0,4079.988,BA242705-5A6A-4E09-9D80-AE822739E509,00:00.0
44115,1822,5360-4C42-90,2,716,1,28.8404,0,57.6808,9E1BA82F-491B-41CC-8FFE-3C2C4FCFF779,00:00.0
44115,1823,5360-4C42-90,7,774,1,2039.994,0,14279.958,BACA2D10-A7D8-4C5A-9C4B-14E23426E448,00:00.0
44115,1824,5360-4C42-90,1,748,1,722.5949,0,722.5949,EA95D9F0-7549-48D5-A2E3-88A13D959563,00:00.0
44115,1825,5360-4C42-90,4,778,1,2024.994,0,8099.976,3CC27DB7-F520-40CB-946A-3DBE261682DD,00:00.0
44115,1826,5360-4C42-90,3,742,1,722.5949,0,2167.7847,83A6A558-B3AC-4594-834F-5F40DD4CBFAC,00:00.0
44115,1827,5360-4C42-90,2,712,1,5.1865,0,10.373,D8370A4F-AFED-448C-861C-34A7EA8F716A,00:00.0
44115,1828,5360-4C42-90,2,773,1,2039.994,0,4079.988,48C6585E-E093-4111-BE2E-A116043595C4,00:00.0
44115,1829,5360-4C42-90,2,741,1,818.7,0,1637.4,F3AE24C9-9C29-4101-ACF5-642373DFD411,00:00.0
44115,1830,5360-4C42-90,2,711,1,20.1865,0,40.373,7D0A94E5-C264-4333-80A2-E172FFA06F84,00:00.0
44115,1831,5360-4C42-90,9,772,1,2039.994,0,18359.946,9EE1C19A-4376-40CE-AD37-521968E70BD1,00:00.0
44115,1832,5360-4C42-90,2,745,1,809.76,0,1619.52,92FED888-E77A-4DDF-829B-95AD4A710C48,00:00.0
44115,1833,5360-4C42-90,2,714,1,28.8404,0,57.6808,636DB05D-B0ED-48CA-B98E-97814DDC0EE3,00:00.0
44116,1834,1D67-419C-A1,2,709,1,5.7,0,11.4,867E71C4-CE6A-4634-9D1B-4635FC927665,00:00.0
44116,1835,1D67-419C-A1,2,772,1,2039.994,0,4079.988,D8044FC9-F583-4C20-B2A0-3BE4119B6627,00:00.0
44116,1836,1D67-419C-A1,1,771,1,2039.994,0,2039.994,0800FCCA-B3B0-4399-BE0E-A2A233AAD648,00:00.0
44116,1837,1D67-419C-A1,3,777,1,2024.994,0,6074.982,FCA9E875-1AC3-4E80-BA5A-A0E06D5658D4,00:00.0
44116,1838,1D67-419C-A1,1,778,1,2024.994,0,2024.994,655715F4-F5C6-4978-949E-33C784CE8548,00:00.0
44116,1839,1D67-419C-A1,3,773,1,2039.994,0,6119.982,81CD84BC-11DA-4DC6-802F-74B8B95B2A75,00:00.0
44117,1840,37DA-4DAE-BD,1,770,1,419.4589,0,419.4589,EDD62690-BEA0-4BCF-89A5-2C783E36CB26,00:00.0
44117,1841,37DA-4DAE-BD,2,754,1,874.794,0,1749.588,E098B50D-7038-4618-BEA2-ABE87DD16865,00:00.0
44117,1842,37DA-4DAE-BD,1,768,1,419.4589,0,419.4589,EF85FBA1-0C6A-42F7-9A47-BB39B92F200D,00:00.0
44117,1843,37DA-4DAE-BD,2,756,1,874.794,0,1749.588,BB47224C-A2BA-4D49-B0E8-1141AAE55939,00:00.0
44117,1844,37DA-4DAE-BD,1,753,1,2146.962,0,2146.962,3E643B1E-0381-41AE-8936-CE0C12C7FBF4,00:00.0
44117,1845,37DA-4DAE-BD,2,755,1,874.794,0,1749.588,E3F5A4B8-2094-4847-9A93-98D356F7B4EF,00:00.0
44117,1846,37DA-4DAE-BD,1,764,1,419.4589,0,419.4589,D465E4E2-12D8-41EC-845D-CA7DE87452AB,00:00.0
44117,1847,37DA-4DAE-BD,2,760,1,419.4589,0,838.9178,47D11F69-5F35-4743-8CFA-922A814F5F7A,00:00.0
44117,1848,37DA-4DAE-BD,2,738,1,178.5808,0,357.1616,DBF1CD0E-1407-493E-98DF-1A7B2700CA99,00:00.0
